timestamp,robot_x_m,robot_y_m,robot_heading_deg,region_id,grid_row,grid_column,path_segment,patrol_loop,risk_score,risk_level,state_confidence,uncertainty_score,uncertainty_level,dominant_risk,action_permission,safety_action,safety_policy,robot_action_mode,action_priority,motion_command,perception_command,actuator_command,operator_notification,execution_guard,command_status,uncertainty_case
2026-09-06 11:00,11.1,30.4,270,R02C01,2,1,row_2,35,8.5,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-06 12:00,11.5,50.8,90,R03C01,3,1,row_3,35,8.5,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-06 13:00,31.2,51.0,90,R03C02,3,2,row_3,35,8.5,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-06 14:00,50.3,51.0,90,R03C03,3,3,row_3,35,45.0,中,0.06,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C03@(50.3,51.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 15:00,69.3,50.7,90,R03C04,3,4,row_3,35,45.0,中,0.14,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C04@(69.3,50.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 16:00,88.6,50.3,90,R03C05,3,5,row_3,35,45.0,中,0.23,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C05@(88.6,50.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 17:00,108.6,49.8,90,R03C06,3,6,row_3,35,45.0,中,0.33,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C06@(108.6,49.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 18:00,109.2,69.3,270,R04C06,4,6,row_4,35,45.0,中,0.42,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C06@(109.2,69.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 19:00,90.2,69.1,270,R04C05,4,5,row_4,35,46.0,中,0.50,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C05@(90.2,69.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 20:00,71.1,69.0,270,R04C04,4,4,row_4,35,47.7,中,0.53,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C04@(71.1,69.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 21:00,51.5,69.2,270,R04C03,4,3,row_4,35,48.5,中,0.54,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C03@(51.5,69.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 22:00,31.2,69.6,270,R04C02,4,2,row_4,35,48.3,中,0.53,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C02@(31.2,69.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-06 23:00,10.3,70.1,270,R04C01,4,1,row_4,35,48.5,中,0.54,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C01@(10.3,70.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 00:00,9.3,10.6,90,R01C01,1,1,row_1,36,58.2,中,0.60,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C01@(9.3,10.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,noisy_temperature_spike
2026-09-07 01:00,28.6,10.9,90,R01C02,1,2,row_1,36,55.0,中,0.62,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C02@(28.6,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 02:00,48.6,11.0,90,R01C03,1,3,row_1,36,53.4,中,0.60,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C03@(48.6,11.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 03:00,69.3,10.9,90,R01C04,1,4,row_1,36,51.4,中,0.58,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C04@(69.3,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 04:00,90.3,10.5,90,R01C05,1,5,row_1,36,51.7,中,0.58,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C05@(90.3,10.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 05:00,111.2,10.0,90,R01C06,1,6,row_1,36,52.5,中,0.59,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C06@(111.2,10.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 06:00,111.5,29.6,270,R02C06,2,6,row_2,36,51.7,中,0.58,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R02C06@(111.5,29.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 07:00,91.1,29.2,270,R02C05,2,5,row_2,36,51.8,中,0.58,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R02C05@(91.1,29.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 08:00,70.2,29.0,270,R02C04,2,4,row_2,36,45.0,中,0.11,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R02C04@(70.2,29.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 09:00,49.2,29.1,270,R02C03,2,3,row_2,36,8.4,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 10:00,28.6,29.4,270,R02C02,2,2,row_2,36,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 11:00,8.6,29.8,270,R02C01,2,1,row_2,36,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 12:00,9.3,50.3,90,R03C01,3,1,row_3,36,45.0,中,0.06,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C01@(9.3,50.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 13:00,30.3,50.7,90,R03C02,3,2,row_3,36,45.0,中,0.02,47.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C02@(30.3,50.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 14:00,51.2,51.0,90,R03C03,3,3,row_3,36,45.0,中,0.04,47.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C03@(51.2,51.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 15:00,71.5,51.0,90,R03C04,3,4,row_3,36,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 16:00,91.1,50.7,90,R03C05,3,5,row_3,36,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 17:00,110.2,50.3,90,R03C06,3,6,row_3,36,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 18:00,109.2,69.8,270,R04C06,4,6,row_4,36,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 19:00,88.6,69.4,270,R04C05,4,5,row_4,36,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 20:00,68.6,69.1,270,R04C04,4,4,row_4,36,27.1,低,0.73,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-07 21:00,49.3,69.0,270,R04C03,4,3,row_4,36,45.0,中,0.40,47.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C03@(49.3,69.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-07 22:00,30.3,69.2,270,R04C02,4,2,row_4,36,58.9,中,0.70,0.0,低,waterlogging,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,reroute_and_drainage_check,medium,reroute_around_region:R04C02; mark_low_traction_zone,inspect_drainage_channel; verify_soil_moisture,send_drainage_alert,R04C02 疑似积水，机器人绕行并发送排水检查提醒,execute_without_entering_risky_cell,ready,normal
2026-09-07 23:00,11.2,69.5,270,R04C01,4,1,row_4,36,59.1,中,0.72,35.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C01@(11.2,69.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-08 00:00,11.5,10.0,90,R01C01,1,1,row_1,37,69.1,中高,0.86,44.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C01@(11.5,10.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 01:00,31.1,10.5,90,R01C02,1,2,row_1,37,66.6,中高,0.83,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C02@(31.1,10.5); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 02:00,50.2,10.9,90,R01C03,1,3,row_1,37,64.7,中高,0.80,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C03@(50.2,10.9); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 03:00,69.2,11.0,90,R01C04,1,4,row_1,37,64.0,中高,0.79,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C04@(69.2,11.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 04:00,88.6,10.9,90,R01C05,1,5,row_1,37,63.0,中高,0.77,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C05@(88.6,10.9); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 05:00,108.6,10.6,90,R01C06,1,6,row_1,37,61.6,中高,0.75,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C06@(108.6,10.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 06:00,109.3,30.1,270,R02C06,2,6,row_2,37,61.1,中高,0.75,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C06@(109.3,30.1); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 07:00,90.3,29.6,270,R02C05,2,5,row_2,37,60.3,中高,0.74,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C05@(90.3,29.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 08:00,71.2,29.2,270,R02C04,2,4,row_2,37,60.5,中高,0.74,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C04@(71.2,29.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 09:00,51.5,29.0,270,R02C03,2,3,row_2,37,69.5,中高,0.86,44.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C03@(51.5,29.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-08 10:00,31.1,29.1,270,R02C02,2,2,row_2,37,24.1,低,0.77,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 11:00,10.2,29.3,270,R02C01,2,1,row_2,37,10.1,很低,0.97,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 12:00,9.2,49.8,90,R03C01,3,1,row_3,37,8.8,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 13:00,28.6,50.2,90,R03C02,3,2,row_3,37,8.7,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 14:00,48.6,50.7,90,R03C03,3,3,row_3,37,8.7,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 15:00,69.3,50.9,90,R03C04,3,4,row_3,37,8.7,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 16:00,90.4,51.0,90,R03C05,3,5,row_3,37,8.5,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 17:00,111.2,50.8,90,R03C06,3,6,row_3,37,8.5,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 18:00,111.5,70.4,270,R04C06,4,6,row_4,37,21.2,低,0.81,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-09-08 19:00,91.1,69.9,270,R04C05,4,5,row_4,37,58.0,中,0.70,0.0,低,waterlogging,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,reroute_and_drainage_check,medium,reroute_around_region:R04C05; mark_low_traction_zone,inspect_drainage_channel; verify_soil_moisture,send_drainage_alert,R04C05 疑似积水，机器人绕行并发送排水检查提醒,execute_without_entering_risky_cell,ready,normal
2026-09-08 20:00,70.1,69.4,270,R04C04,4,4,row_4,37,56.9,中,0.69,35.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C04@(70.1,69.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-08 21:00,49.1,69.1,270,R04C03,4,3,row_4,37,59.0,中,0.72,35.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C03@(49.1,69.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-08 22:00,28.6,69.0,270,R04C02,4,2,row_4,37,59.6,中,0.72,35.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C02@(28.6,69.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-09-08 23:00,8.6,69.1,270,R04C01,4,1,row_4,37,63.8,中高,0.79,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R04C01@(8.6,69.1); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 00:00,9.4,9.5,90,R01C01,1,1,row_1,38,75.9,中高,0.97,0.0,低,waterlogging,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,reroute_and_drainage_check,high,reroute_around_region:R01C01; mark_low_traction_zone,inspect_drainage_channel; verify_soil_moisture,send_drainage_alert,R01C01 疑似积水，机器人绕行并发送排水检查提醒,execute_without_entering_risky_cell,ready,normal
2026-09-09 01:00,30.4,10.0,90,R01C02,1,2,row_1,38,70.7,中高,0.88,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C02@(30.4,10.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 02:00,51.2,10.4,90,R01C03,1,3,row_1,38,66.9,中高,0.83,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C03@(51.2,10.4); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 03:00,71.5,10.8,90,R01C04,1,4,row_1,38,64.9,中高,0.80,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C04@(71.5,10.8); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 04:00,91.1,11.0,90,R01C05,1,5,row_1,38,63.7,中高,0.78,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C05@(91.1,11.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 05:00,110.1,10.9,90,R01C06,1,6,row_1,38,63.5,中高,0.78,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C06@(110.1,10.9); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 06:00,109.1,30.6,270,R02C06,2,6,row_2,38,62.1,中高,0.76,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C06@(109.1,30.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 07:00,88.5,30.2,270,R02C05,2,5,row_2,38,62.6,中高,0.77,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C05@(88.5,30.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 08:00,68.7,29.7,270,R02C04,2,4,row_2,38,61.6,中高,0.75,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C04@(68.7,29.7); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-09-09 09:00,49.4,29.3,270,R02C03,2,3,row_2,38,61.8,中高,0.76,35.0,中,waterlogging,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C03@(49.4,29.3); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
