timestamp,target_region,target_x_m,target_y_m,risk_level,dominant_risk,uncertainty_level,action_permission,safety_action,robot_action_mode,action_priority,motion_command,perception_command,actuator_command,operator_notification,execution_guard,command_status
2026-09-03 08:00,R02C04,68.5,30.5,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C04@(68.5,30.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 09:00,R02C03,49.0,30.9,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C03@(49.0,30.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 10:00,R02C02,30.0,31.0,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C02@(30.0,31.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 11:00,R02C01,11.0,30.9,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C01@(11.0,30.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 12:00,R03C01,11.5,50.5,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C01@(11.5,50.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 13:00,R03C02,31.3,50.1,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C02@(31.3,50.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 14:00,R03C03,50.5,49.6,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C03@(50.5,49.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 15:00,R03C04,69.5,49.2,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-03 16:00,R03C05,88.7,49.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-03 17:00,R03C06,108.5,49.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-03 18:00,R04C06,109.1,69.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-03 19:00,R04C05,90.0,69.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-03 20:00,R04C04,71.0,70.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-03 21:00,R04C03,51.5,70.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-03 22:00,R04C02,31.3,71.0,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C02@(31.3,71.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-03 23:00,R04C01,10.5,71.0,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C01@(10.5,71.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 00:00,R01C01,9.4,10.7,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C01@(9.4,10.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 01:00,R01C02,28.7,10.3,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C02@(28.7,10.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 02:00,R01C03,48.5,9.8,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C03@(48.5,9.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 03:00,R01C04,69.1,9.4,中,waterlogging,低,hold,monitor_more_context,reroute_and_drainage_check,medium,reroute_around_region:R01C04; mark_low_traction_zone,inspect_drainage_channel; verify_soil_moisture,send_drainage_alert,R01C04 疑似积水，机器人绕行并发送排水检查提醒,execute_without_entering_risky_cell,ready
2026-09-04 04:00,R01C05,90.1,9.1,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C05@(90.1,9.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 05:00,R01C06,111.0,9.0,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C06@(111.0,9.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 06:00,R02C06,111.5,29.2,中高,waterlogging,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R02C06@(111.5,29.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-09-04 07:00,R02C05,91.3,29.5,低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 08:00,R02C04,70.4,30.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 09:00,R02C03,49.4,30.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 10:00,R02C02,28.7,30.8,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C02@(28.7,30.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 11:00,R02C01,8.5,31.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 12:00,R03C01,9.1,50.9,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C01@(9.1,50.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 13:00,R03C02,30.1,50.6,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C02@(30.1,50.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 14:00,R03C03,51.0,50.1,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C03@(51.0,50.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-04 15:00,R03C04,71.5,49.6,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 16:00,R03C05,91.2,49.2,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 17:00,R03C06,110.4,49.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 18:00,R04C06,109.4,69.0,很低,healthy,中,hold,monitor_more_context,monitor_context,normal,continue_patrol; revisit_region:R04C06,collect_next_context_window,none,R04C06 风险或不确定性处于中间状态，继续观察,no_direct_field_actuation,monitoring
2026-09-04 19:00,R04C05,88.6,69.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 20:00,R04C04,68.5,69.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 21:00,R04C03,49.1,70.2,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 22:00,R04C02,30.1,70.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-04 23:00,R04C01,11.1,70.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 00:00,R01C01,11.5,11.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 01:00,R01C02,31.2,10.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 02:00,R01C03,50.4,10.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 03:00,R01C04,69.4,9.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 04:00,R01C05,88.6,9.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 05:00,R01C06,108.6,9.1,低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 06:00,R02C06,109.1,29.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 07:00,R02C05,90.1,29.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 08:00,R02C04,71.1,29.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 09:00,R02C03,51.5,29.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 10:00,R02C02,31.2,30.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 11:00,R02C01,10.4,30.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 12:00,R03C01,9.3,51.0,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C01@(9.3,51.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-05 13:00,R03C02,28.6,50.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 14:00,R03C03,48.6,50.6,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C03@(48.6,50.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-05 15:00,R03C04,69.2,50.2,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 16:00,R03C05,90.2,49.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 17:00,R03C06,111.1,49.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 18:00,R04C06,111.5,69.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 19:00,R04C05,91.2,69.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 20:00,R04C04,70.3,69.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 21:00,R04C03,49.3,69.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 22:00,R04C02,28.6,70.2,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-05 23:00,R04C01,8.6,70.6,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 00:00,R01C01,9.2,10.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 01:00,R01C02,30.2,11.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 02:00,R01C03,51.1,10.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 03:00,R01C04,71.5,10.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 04:00,R01C05,91.2,10.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 05:00,R01C06,110.3,9.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 06:00,R02C06,109.3,29.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 07:00,R02C05,88.6,29.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 08:00,R02C04,68.6,29.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 09:00,R02C03,49.2,29.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 10:00,R02C02,30.2,29.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 11:00,R02C01,11.1,30.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 12:00,R03C01,11.5,50.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 13:00,R03C02,31.2,51.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-06 14:00,R03C03,50.3,51.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C03@(50.3,51.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 15:00,R03C04,69.3,50.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C04@(69.3,50.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 16:00,R03C05,88.6,50.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C05@(88.6,50.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 17:00,R03C06,108.6,49.8,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C06@(108.6,49.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 18:00,R04C06,109.2,69.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C06@(109.2,69.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 19:00,R04C05,90.2,69.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C05@(90.2,69.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 20:00,R04C04,71.1,69.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C04@(71.1,69.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 21:00,R04C03,51.5,69.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C03@(51.5,69.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 22:00,R04C02,31.2,69.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C02@(31.2,69.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-06 23:00,R04C01,10.3,70.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C01@(10.3,70.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 00:00,R01C01,9.3,10.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C01@(9.3,10.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 01:00,R01C02,28.6,10.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C02@(28.6,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 02:00,R01C03,48.6,11.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C03@(48.6,11.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 03:00,R01C04,69.3,10.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C04@(69.3,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 04:00,R01C05,90.3,10.5,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C05@(90.3,10.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 05:00,R01C06,111.2,10.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C06@(111.2,10.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 06:00,R02C06,111.5,29.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C06@(111.5,29.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 07:00,R02C05,91.1,29.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C05@(91.1,29.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 08:00,R02C04,70.2,29.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C04@(70.2,29.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 09:00,R02C03,49.2,29.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 10:00,R02C02,28.6,29.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 11:00,R02C01,8.6,29.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 12:00,R03C01,9.3,50.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C01@(9.3,50.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 13:00,R03C02,30.3,50.7,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C02@(30.3,50.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 14:00,R03C03,51.2,51.0,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C03@(51.2,51.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-09-07 15:00,R03C04,71.5,51.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 16:00,R03C05,91.1,50.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 17:00,R03C06,110.2,50.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 18:00,R04C06,109.2,69.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 19:00,R04C05,88.6,69.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-09-07 20:00,R04C04,68.6,69.1,低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C04 当前风险较低，保持常规巡检,normal_autonomy,ready
